IMG-20230403-WA0216.jpg, Time: 0.02s, Before: 0.19822978973388672 MB, After: 0.18969345092773438 MB, Compression: 4.31%
IMG-20230403-WA0228.jpg, Time: 0.03s, Before: 0.2401294708251953 MB, After: 0.22490596771240234 MB, Compression: 6.34%
IMG-20230419-WA0000.jpg, Time: 0.02s, Before: 0.22456073760986328 MB, After: 0.21562671661376953 MB, Compression: 3.98%
IMG-20230419-WA0002.jpg, Time: 0.02s, Before: 0.2278423309326172 MB, After: 0.2176342010498047 MB, Compression: 4.48%
IMG-20230419-WA0003.jpg, Time: 0.03s, Before: 0.2741050720214844 MB, After: 0.26248741149902344 MB, Compression: 4.24%
IMG-20230419-WA0004.jpg, Time: 0.02s, Before: 0.20566654205322266 MB, After: 0.1954326629638672 MB, Compression: 4.98%
IMG-20230419-WA0005.jpg, Time: 0.03s, Before: 0.2376108169555664 MB, After: 0.2274923324584961 MB, Compression: 4.26%
IMG-20230419-WA0006.jpg, Time: 0.02s, Before: 0.25691699981689453 MB, After: 0.24677467346191406 MB, Compression: 3.95%
IMG-20230419-WA0007.jpg, Time: 0.15s, Before: 0.21916675567626953 MB, After: 0.20903396606445312 MB, Compression: 4.62%
IMG-20230419-WA0009.jpg, Time: 0.03s, Before: 0.22206687927246094 MB, After: 0.21262645721435547 MB, Compression: 4.25%
IMG-20230419-WA0010.jpg, Time: 0.03s, Before: 0.2418069839477539 MB, After: 0.2317190170288086 MB, Compression: 4.17%
IMG-20230514-WA0001.jpg, Time: 0.02s, Before: 0.05979156494140625 MB, After: 0.05979156494140625 MB, Compression: 0.00%
IMG-20230616-WA0011.jpg, Time: 0.02s, Before: 0.06578445434570312 MB, After: 0.0655508041381836 MB, Compression: 0.36%
IMG-20230711-WA0004.jpg, Time: 0.05s, Before: 0.2293109893798828 MB, After: 0.22871112823486328 MB, Compression: 0.26%
IMG-20230711-WA0005.jpg, Time: 0.03s, Before: 0.279449462890625 MB, After: 0.27522850036621094 MB, Compression: 1.51%
IMG-20230711-WA0006.jpg, Time: 0.03s, Before: 0.23483848571777344 MB, After: 0.22878742218017578 MB, Compression: 2.58%
IMG-20230711-WA0007.jpg, Time: 0.03s, Before: 0.2345733642578125 MB, After: 0.22796154022216797 MB, Compression: 2.82%
IMG-20230711-WA0008.jpg, Time: 0.03s, Before: 0.2497262954711914 MB, After: 0.2397632598876953 MB, Compression: 3.99%
IMG-20230711-WA0009.jpg, Time: 0.03s, Before: 0.2715606689453125 MB, After: 0.2668418884277344 MB, Compression: 1.74%
IMG-20230711-WA0010.jpg, Time: 0.03s, Before: 0.2826547622680664 MB, After: 0.27974605560302734 MB, Compression: 1.03%
IMG-20230711-WA0011.jpg, Time: 0.02s, Before: 0.22344017028808594 MB, After: 0.22344017028808594 MB, Compression: 0.00%
IMG-20230711-WA0012.jpg, Time: 0.02s, Before: 0.22185802459716797 MB, After: 0.22185802459716797 MB, Compression: 0.00%
IMG-20230711-WA0016.jpg, Time: 0.02s, Before: 0.21966552734375 MB, After: 0.2191448211669922 MB, Compression: 0.24%
IMG-20230719-WA0028.jpg, Time: 0.02s, Before: 0.13341999053955078 MB, After: 0.13341999053955078 MB, Compression: 0.00%
IMG-20230719-WA0031.jpg, Time: 0.01s, Before: 0.013657569885253906 MB, After: 0.0130615234375 MB, Compression: 4.36%
IMG-20230719-WA0033.jpg, Time: 0.02s, Before: 0.02927875518798828 MB, After: 0.027750015258789062 MB, Compression: 5.22%
IMG-20230719-WA0034.jpg, Time: 0.02s, Before: 0.0928812026977539 MB, After: 0.0928812026977539 MB, Compression: 0.00%
IMG-20230719-WA0035.jpg, Time: 0.02s, Before: 0.05907440185546875 MB, After: 0.05870342254638672 MB, Compression: 0.63%
IMG-20230719-WA0036.jpg, Time: 0.02s, Before: 0.018068313598632812 MB, After: 0.017426490783691406 MB, Compression: 3.55%
IMG-20230719-WA0045.jpg, Time: 0.02s, Before: 0.1611309051513672 MB, After: 0.1611309051513672 MB, Compression: 0.00%
IMG-20230719-WA0049.jpg, Time: 0.02s, Before: 0.16937732696533203 MB, After: 0.16937732696533203 MB, Compression: 0.00%
IMG-20230719-WA0065.jpg, Time: 0.02s, Before: 0.054805755615234375 MB, After: 0.053101539611816406 MB, Compression: 3.11%
IMG-20230719-WA0070.jpg, Time: 0.02s, Before: 0.2548494338989258 MB, After: 0.24054813385009766 MB, Compression: 5.61%
IMG-20230719-WA0071.jpg, Time: 0.02s, Before: 0.09519195556640625 MB, After: 0.0938577651977539 MB, Compression: 1.40%
IMG-20230719-WA0075.jpg, Time: 0.02s, Before: 0.25266265869140625 MB, After: 0.2505626678466797 MB, Compression: 0.83%
IMG-20230719-WA0076.jpg, Time: 0.02s, Before: 0.2516202926635742 MB, After: 0.25058555603027344 MB, Compression: 0.41%
IMG-20230719-WA0077.jpg, Time: 0.04s, Before: 0.3594331741333008 MB, After: 0.3332691192626953 MB, Compression: 7.28%
IMG-20230719-WA0078.jpg, Time: 0.04s, Before: 0.3609189987182617 MB, After: 0.3348884582519531 MB, Compression: 7.21%
IMG-20230719-WA0079.jpg, Time: 0.03s, Before: 0.3359098434448242 MB, After: 0.3172426223754883 MB, Compression: 5.56%
IMG-20230719-WA0080.jpg, Time: 0.03s, Before: 0.21844863891601562 MB, After: 0.21844863891601562 MB, Compression: 0.00%
IMG-20230719-WA0081.jpg, Time: 0.02s, Before: 0.33464717864990234 MB, After: 0.30829811096191406 MB, Compression: 7.87%
IMG-20230719-WA0088.jpg, Time: 0.02s, Before: 0.1970500946044922 MB, After: 0.1970500946044922 MB, Compression: 0.00%
IMG-20230719-WA0089.jpg, Time: 0.02s, Before: 0.2050790786743164 MB, After: 0.2050790786743164 MB, Compression: 0.00%
IMG-20230719-WA0098.jpg, Time: 0.02s, Before: 0.22951126098632812 MB, After: 0.21541309356689453 MB, Compression: 6.14%
IMG-20230719-WA0100.jpg, Time: 0.02s, Before: 0.2307443618774414 MB, After: 0.21658992767333984 MB, Compression: 6.13%
IMG-20230719-WA0101.jpg, Time: 0.02s, Before: 0.22362136840820312 MB, After: 0.2111339569091797 MB, Compression: 5.58%
IMG-20230719-WA0104.jpg, Time: 0.02s, Before: 0.26392078399658203 MB, After: 0.26392078399658203 MB, Compression: 0.00%
IMG-20230719-WA0105.jpg, Time: 0.02s, Before: 0.3266916275024414 MB, After: 0.3204193115234375 MB, Compression: 1.92%
IMG-20230719-WA0114.jpg, Time: 0.01s, Before: 0.046807289123535156 MB, After: 0.045029640197753906 MB, Compression: 3.80%
IMG-20230719-WA0115.jpg, Time: 0.01s, Before: 0.04222679138183594 MB, After: 0.04043292999267578 MB, Compression: 4.25%
IMG-20230730-WA0000.jpg, Time: 0.04s, Before: 0.3963918685913086 MB, After: 0.37045860290527344 MB, Compression: 6.54%
IMG-20230730-WA0001.jpg, Time: 0.03s, Before: 0.38825511932373047 MB, After: 0.36433982849121094 MB, Compression: 6.16%
IMG-20230730-WA0004.jpg, Time: 0.02s, Before: 0.3005867004394531 MB, After: 0.29711341857910156 MB, Compression: 1.16%
IMG-20230730-WA0005.jpg, Time: 0.02s, Before: 0.3056039810180664 MB, After: 0.2968931198120117 MB, Compression: 2.85%
IMG-20230730-WA0006.jpg, Time: 0.04s, Before: 0.3742094039916992 MB, After: 0.35039710998535156 MB, Compression: 6.36%
IMG-20230730-WA0009.jpg, Time: 0.04s, Before: 0.3933830261230469 MB, After: 0.36817359924316406 MB, Compression: 6.41%
IMG-20230731-WA0021.jpg, Time: 0.02s, Before: 0.252532958984375 MB, After: 0.24427318572998047 MB, Compression: 3.27%
IMG-20230731-WA0023.jpg, Time: 0.02s, Before: 0.23413562774658203 MB, After: 0.2316455841064453 MB, Compression: 1.06%
IMG-20230731-WA0029.jpg, Time: 0.02s, Before: 0.21517658233642578 MB, After: 0.21132183074951172 MB, Compression: 1.79%
IMG-20230904-WA0000.jpg, Time: 0.01s, Before: 0.09775161743164062 MB, After: 0.09775161743164062 MB, Compression: 0.00%
IMG-20230904-WA0001.jpg, Time: 0.01s, Before: 0.11205482482910156 MB, After: 0.11044025421142578 MB, Compression: 1.44%
IMG-20230924-WA0004.jpg, Time: 0.02s, Before: 0.17270565032958984 MB, After: 0.1618795394897461 MB, Compression: 6.27%
IMG-20231009-WA0001.jpg, Time: 0.11s, Before: 0.7211513519287109 MB, After: 0.7211513519287109 MB, Compression: 0.00%
IMG-20231009-WA0003.jpg, Time: 0.13s, Before: 0.9424943923950195 MB, After: 0.9424943923950195 MB, Compression: 0.00%
IMG-20231009-WA0004.jpg, Time: 0.03s, Before: 0.3214559555053711 MB, After: 0.30153751373291016 MB, Compression: 6.20%
IMG-20231009-WA0005.jpg, Time: 0.03s, Before: 0.3155841827392578 MB, After: 0.29555511474609375 MB, Compression: 6.35%
IMG-20231009-WA0006.jpg, Time: 0.02s, Before: 0.20282745361328125 MB, After: 0.20282745361328125 MB, Compression: 0.00%
IMG-20231009-WA0007.jpg, Time: 0.02s, Before: 0.230865478515625 MB, After: 0.230865478515625 MB, Compression: 0.00%
IMG-20231009-WA0008.jpg, Time: 0.02s, Before: 0.21465110778808594 MB, After: 0.21465110778808594 MB, Compression: 0.00%
IMG-20231009-WA0010.jpg, Time: 0.02s, Before: 0.19497966766357422 MB, After: 0.19497966766357422 MB, Compression: 0.00%
IMG-20231009-WA0011.jpg, Time: 0.02s, Before: 0.2431936264038086 MB, After: 0.2431936264038086 MB, Compression: 0.00%
IMG-20231009-WA0013.jpg, Time: 0.02s, Before: 0.20792484283447266 MB, After: 0.20792484283447266 MB, Compression: 0.00%
IMG-20231009-WA0014.jpg, Time: 0.02s, Before: 0.2084941864013672 MB, After: 0.2084941864013672 MB, Compression: 0.00%
IMG-20231009-WA0016.jpg, Time: 0.02s, Before: 0.20891094207763672 MB, After: 0.20891094207763672 MB, Compression: 0.00%
IMG-20231009-WA0024.jpg, Time: 0.02s, Before: 0.26126956939697266 MB, After: 0.24765300750732422 MB, Compression: 5.21%
IMG-20231009-WA0025.jpg, Time: 0.02s, Before: 0.2623615264892578 MB, After: 0.24878597259521484 MB, Compression: 5.17%
IMG-20231009-WA0026.jpg, Time: 0.01s, Before: 0.19971752166748047 MB, After: 0.19971752166748047 MB, Compression: 0.00%
IMG-20231009-WA0027.jpg, Time: 0.02s, Before: 0.19365978240966797 MB, After: 0.19365978240966797 MB, Compression: 0.00%
IMG-20231009-WA0029.jpg, Time: 0.02s, Before: 0.1981210708618164 MB, After: 0.1981210708618164 MB, Compression: 0.00%
IMG-20231009-WA0030.jpg, Time: 0.02s, Before: 0.2161550521850586 MB, After: 0.2161550521850586 MB, Compression: 0.00%
IMG-20231009-WA0032.jpg, Time: 0.03s, Before: 0.27776622772216797 MB, After: 0.2637748718261719 MB, Compression: 5.04%
IMG-20231009-WA0034.jpg, Time: 0.02s, Before: 0.22208595275878906 MB, After: 0.21246623992919922 MB, Compression: 4.33%
IMG-20231009-WA0036.jpg, Time: 0.02s, Before: 0.2376394271850586 MB, After: 0.22961139678955078 MB, Compression: 3.38%
IMG-20231009-WA0039.jpg, Time: 0.02s, Before: 0.19898033142089844 MB, After: 0.19223403930664062 MB, Compression: 3.39%
IMG-20231009-WA0041.jpg, Time: 0.02s, Before: 0.19355106353759766 MB, After: 0.1872539520263672 MB, Compression: 3.25%
IMG-20231009-WA0043.jpg, Time: 0.02s, Before: 0.21695709228515625 MB, After: 0.21695709228515625 MB, Compression: 0.00%
IMG-20231009-WA0044.jpg, Time: 0.02s, Before: 0.2183856964111328 MB, After: 0.2183856964111328 MB, Compression: 0.00%
IMG-20231009-WA0045.jpg, Time: 0.02s, Before: 0.2168416976928711 MB, After: 0.2168416976928711 MB, Compression: 0.00%
IMG-20231009-WA0046.jpg, Time: 0.02s, Before: 0.21143817901611328 MB, After: 0.21143817901611328 MB, Compression: 0.00%
IMG-20231009-WA0048.jpg, Time: 0.10s, Before: 1.0983877182006836 MB, After: 1.0983877182006836 MB, Compression: 0.00%
IMG-20231009-WA0050.jpg, Time: 0.11s, Before: 0.9946508407592773 MB, After: 0.9946508407592773 MB, Compression: 0.00%
IMG-20231009-WA0052.jpg, Time: 0.11s, Before: 0.8921718597412109 MB, After: 0.8921718597412109 MB, Compression: 0.00%
IMG-20231009-WA0054.jpg, Time: 0.11s, Before: 1.0379037857055664 MB, After: 1.0379037857055664 MB, Compression: 0.00%
IMG-20231009-WA0056.jpg, Time: 0.11s, Before: 0.95587158203125 MB, After: 0.95587158203125 MB, Compression: 0.00%
IMG-20231009-WA0060.jpg, Time: 0.11s, Before: 1.1428298950195312 MB, After: 1.1428298950195312 MB, Compression: 0.00%
IMG-20231009-WA0064.jpg, Time: 0.10s, Before: 0.7398548126220703 MB, After: 0.7398548126220703 MB, Compression: 0.00%
IMG-20231009-WA0066.jpg, Time: 0.06s, Before: 0.5230007171630859 MB, After: 0.5230007171630859 MB, Compression: 0.00%
IMG-20231009-WA0068.jpg, Time: 0.06s, Before: 0.4093332290649414 MB, After: 0.4093332290649414 MB, Compression: 0.00%
IMG-20231009-WA0070.jpg, Time: 0.10s, Before: 1.0476579666137695 MB, After: 1.0476579666137695 MB, Compression: 0.00%
IMG-20231009-WA0072.jpg, Time: 0.10s, Before: 0.7647762298583984 MB, After: 0.7647762298583984 MB, Compression: 0.00%
IMG-20231009-WA0074.jpg, Time: 0.09s, Before: 0.7689962387084961 MB, After: 0.7689962387084961 MB, Compression: 0.00%
IMG-20231009-WA0076.jpg, Time: 0.11s, Before: 0.9837245941162109 MB, After: 0.9837245941162109 MB, Compression: 0.00%
IMG-20231009-WA0078.jpg, Time: 0.11s, Before: 0.9583902359008789 MB, After: 0.9583902359008789 MB, Compression: 0.00%
IMG-20231009-WA0080.jpg, Time: 0.11s, Before: 1.0046567916870117 MB, After: 0.9961204528808594 MB, Compression: 0.85%
IMG-20231009-WA0082.jpg, Time: 0.12s, Before: 1.062413215637207 MB, After: 1.062413215637207 MB, Compression: 0.00%
IMG-20231009-WA0084.jpg, Time: 0.11s, Before: 1.0888900756835938 MB, After: 1.0888900756835938 MB, Compression: 0.00%
IMG-20231009-WA0086.jpg, Time: 0.06s, Before: 0.4964332580566406 MB, After: 0.4964332580566406 MB, Compression: 0.00%
IMG-20231009-WA0088.jpg, Time: 0.10s, Before: 0.7201080322265625 MB, After: 0.7201080322265625 MB, Compression: 0.00%
IMG-20231009-WA0090.jpg, Time: 0.10s, Before: 0.7690019607543945 MB, After: 0.7690019607543945 MB, Compression: 0.00%
IMG-20231009-WA0092.jpg, Time: 0.06s, Before: 0.49044132232666016 MB, After: 0.49044132232666016 MB, Compression: 0.00%
IMG-20231009-WA0094.jpg, Time: 0.07s, Before: 0.6294536590576172 MB, After: 0.6294536590576172 MB, Compression: 0.00%
IMG-20231009-WA0096.jpg, Time: 0.07s, Before: 0.6299114227294922 MB, After: 0.6299114227294922 MB, Compression: 0.00%
IMG-20231009-WA0098.jpg, Time: 0.10s, Before: 0.7970733642578125 MB, After: 0.7970733642578125 MB, Compression: 0.00%
IMG-20231009-WA0100.jpg, Time: 0.11s, Before: 0.9660158157348633 MB, After: 0.9660158157348633 MB, Compression: 0.00%
IMG-20231009-WA0102.jpg, Time: 0.11s, Before: 0.9236993789672852 MB, After: 0.9236993789672852 MB, Compression: 0.00%
IMG-20231009-WA0104.jpg, Time: 0.07s, Before: 0.5138540267944336 MB, After: 0.5138540267944336 MB, Compression: 0.00%
IMG-20231009-WA0106.jpg, Time: 0.11s, Before: 0.8684062957763672 MB, After: 0.8684062957763672 MB, Compression: 0.00%
IMG-20231009-WA0108.jpg, Time: 0.11s, Before: 0.8662538528442383 MB, After: 0.8662538528442383 MB, Compression: 0.00%
IMG-20231009-WA0110.jpg, Time: 0.11s, Before: 0.8047761917114258 MB, After: 0.8047761917114258 MB, Compression: 0.00%
IMG-20231009-WA0112.jpg, Time: 0.10s, Before: 0.8300094604492188 MB, After: 0.8300094604492188 MB, Compression: 0.00%
IMG-20231009-WA0114.jpg, Time: 0.11s, Before: 0.8741970062255859 MB, After: 0.8741970062255859 MB, Compression: 0.00%
IMG-20231009-WA0116.jpg, Time: 0.10s, Before: 0.7218170166015625 MB, After: 0.7218170166015625 MB, Compression: 0.00%
IMG-20231009-WA0118.jpg, Time: 0.10s, Before: 0.7294921875 MB, After: 0.7294921875 MB, Compression: 0.00%
IMG-20231009-WA0120.jpg, Time: 0.10s, Before: 0.7530546188354492 MB, After: 0.7530546188354492 MB, Compression: 0.00%
IMG-20231009-WA0122.jpg, Time: 0.11s, Before: 0.8466424942016602 MB, After: 0.8466424942016602 MB, Compression: 0.00%
IMG-20231009-WA0124.jpg, Time: 0.07s, Before: 0.47701358795166016 MB, After: 0.47701358795166016 MB, Compression: 0.00%
IMG-20231009-WA0126.jpg, Time: 0.06s, Before: 0.4590578079223633 MB, After: 0.4590578079223633 MB, Compression: 0.00%
IMG-20231009-WA0128.jpg, Time: 0.11s, Before: 0.767207145690918 MB, After: 0.767207145690918 MB, Compression: 0.00%
IMG-20231009-WA0130.jpg, Time: 0.06s, Before: 0.43926143646240234 MB, After: 0.43926143646240234 MB, Compression: 0.00%
IMG-20231009-WA0132.jpg, Time: 0.10s, Before: 0.5308847427368164 MB, After: 0.5308847427368164 MB, Compression: 0.00%
IMG-20231009-WA0134.jpg, Time: 0.06s, Before: 0.5133352279663086 MB, After: 0.5133352279663086 MB, Compression: 0.00%
IMG-20231009-WA0136.jpg, Time: 0.10s, Before: 0.7274894714355469 MB, After: 0.7274894714355469 MB, Compression: 0.00%
IMG-20231009-WA0138.jpg, Time: 0.11s, Before: 0.6875152587890625 MB, After: 0.6875152587890625 MB, Compression: 0.00%
IMG-20231009-WA0140.jpg, Time: 0.10s, Before: 0.6360635757446289 MB, After: 0.6360635757446289 MB, Compression: 0.00%
IMG-20231009-WA0142.jpg, Time: 0.07s, Before: 0.41793155670166016 MB, After: 0.41793155670166016 MB, Compression: 0.00%
IMG-20231009-WA0144.jpg, Time: 0.06s, Before: 0.4079093933105469 MB, After: 0.4079093933105469 MB, Compression: 0.00%
IMG-20231009-WA0146.jpg, Time: 0.09s, Before: 0.46155834197998047 MB, After: 0.46155834197998047 MB, Compression: 0.00%
IMG-20231009-WA0148.jpg, Time: 0.09s, Before: 0.43033599853515625 MB, After: 0.43033599853515625 MB, Compression: 0.00%
IMG-20231009-WA0150.jpg, Time: 0.11s, Before: 1.1464672088623047 MB, After: 1.1464672088623047 MB, Compression: 0.00%
IMG-20231009-WA0152.jpg, Time: 0.09s, Before: 0.4204072952270508 MB, After: 0.4204072952270508 MB, Compression: 0.00%
IMG-20231009-WA0156.jpg, Time: 0.06s, Before: 0.29544734954833984 MB, After: 0.29544734954833984 MB, Compression: 0.00%
IMG-20231009-WA0160.jpg, Time: 0.09s, Before: 0.4476947784423828 MB, After: 0.4476947784423828 MB, Compression: 0.00%
IMG-20231009-WA0162.jpg, Time: 0.09s, Before: 0.34592437744140625 MB, After: 0.34592437744140625 MB, Compression: 0.00%
IMG-20231009-WA0164.jpg, Time: 0.09s, Before: 0.4481821060180664 MB, After: 0.4481821060180664 MB, Compression: 0.00%
IMG-20231009-WA0182.jpg, Time: 0.09s, Before: 0.4590616226196289 MB, After: 0.4590616226196289 MB, Compression: 0.00%
IMG-20231009-WA0184.jpg, Time: 0.10s, Before: 0.5119438171386719 MB, After: 0.5119438171386719 MB, Compression: 0.00%
IMG-20231009-WA0186.jpg, Time: 0.10s, Before: 0.5435934066772461 MB, After: 0.5435934066772461 MB, Compression: 0.00%
IMG-20231009-WA0188.jpg, Time: 0.07s, Before: 0.5159177780151367 MB, After: 0.5159177780151367 MB, Compression: 0.00%
IMG-20231009-WA0190.jpg, Time: 0.06s, Before: 0.3980436325073242 MB, After: 0.3980436325073242 MB, Compression: 0.00%
IMG-20231009-WA0192.jpg, Time: 0.09s, Before: 0.3866586685180664 MB, After: 0.3866586685180664 MB, Compression: 0.00%
IMG-20231009-WA0194.jpg, Time: 0.10s, Before: 0.4831380844116211 MB, After: 0.4831380844116211 MB, Compression: 0.00%
IMG-20231009-WA0196.jpg, Time: 0.10s, Before: 0.6320629119873047 MB, After: 0.6320629119873047 MB, Compression: 0.00%
IMG-20231009-WA0198.jpg, Time: 0.10s, Before: 0.5422868728637695 MB, After: 0.5422868728637695 MB, Compression: 0.00%
IMG-20231009-WA0200.jpg, Time: 0.10s, Before: 0.5548543930053711 MB, After: 0.5548543930053711 MB, Compression: 0.00%
IMG-20231009-WA0202.jpg, Time: 0.10s, Before: 0.6049051284790039 MB, After: 0.6049051284790039 MB, Compression: 0.00%
IMG-20231009-WA0204.jpg, Time: 0.11s, Before: 0.8449583053588867 MB, After: 0.8449583053588867 MB, Compression: 0.00%
IMG-20231009-WA0206.jpg, Time: 0.11s, Before: 0.9716062545776367 MB, After: 0.9716062545776367 MB, Compression: 0.00%
IMG-20231009-WA0208.jpg, Time: 0.11s, Before: 1.1168336868286133 MB, After: 1.1168336868286133 MB, Compression: 0.00%
IMG-20231009-WA0210.jpg, Time: 0.11s, Before: 0.9702825546264648 MB, After: 0.9702825546264648 MB, Compression: 0.00%
IMG-20231009-WA0212.jpg, Time: 0.09s, Before: 0.38989925384521484 MB, After: 0.38989925384521484 MB, Compression: 0.00%
IMG-20231009-WA0214.jpg, Time: 0.11s, Before: 1.0123786926269531 MB, After: 1.0123786926269531 MB, Compression: 0.00%
IMG-20231009-WA0216.jpg, Time: 0.06s, Before: 0.46903038024902344 MB, After: 0.46903038024902344 MB, Compression: 0.00%
IMG-20231009-WA0218.jpg, Time: 0.10s, Before: 0.7643642425537109 MB, After: 0.7643642425537109 MB, Compression: 0.00%
IMG-20231009-WA0220.jpg, Time: 0.09s, Before: 0.4092426300048828 MB, After: 0.4092426300048828 MB, Compression: 0.00%
IMG-20231009-WA0222.jpg, Time: 0.10s, Before: 0.7294301986694336 MB, After: 0.7294301986694336 MB, Compression: 0.00%
IMG-20231009-WA0224.jpg, Time: 0.06s, Before: 0.3025684356689453 MB, After: 0.3025684356689453 MB, Compression: 0.00%
IMG-20231009-WA0226.jpg, Time: 0.11s, Before: 0.914520263671875 MB, After: 0.914520263671875 MB, Compression: 0.00%
IMG-20231009-WA0228.jpg, Time: 0.10s, Before: 0.7544622421264648 MB, After: 0.7544622421264648 MB, Compression: 0.00%
IMG-20231009-WA0230.jpg, Time: 0.11s, Before: 0.8756685256958008 MB, After: 0.870884895324707 MB, Compression: 0.55%
IMG-20231009-WA0232.jpg, Time: 0.14s, Before: 1.0811643600463867 MB, After: 1.0811643600463867 MB, Compression: 0.00%
IMG-20231009-WA0234.jpg, Time: 0.15s, Before: 1.081512451171875 MB, After: 1.081512451171875 MB, Compression: 0.00%
